G,speed,peak
10,9.3,4.388327721661056
10,9.700000000000001,4.5753834642723525
10,10.1,4.579124579124579
10,10.5,4.444444444444444
10,10.9,4.928918817807707
10,11.3,4.635241301907968
10,11.700000000000001,4.567901234567901
12,0.1,9.182566404788627
12,0.5,9.850355405910962
12,0.9,10.563037785260008
12,1.3000000000000003,10.92031425364759
12,1.7000000000000002,6.816311260755706
12,2.1,4.715675271230827
12,2.5000000000000004,5.2805836139169475
12,2.9000000000000004,5.55181444070333
12,3.3000000000000003,5.952113729891508
12,3.7,5.8885147774036675
12,4.1,3.4848484848484853
12,4.5,2.888140665918444
12,4.9,3.019079685746352
12,5.3,3.226711560044894
12,5.7,3.3557800224466887
12,6.1,3.484848484848485
12,6.5,3.5072951739618414
12,6.9,4.053497942386831
12,7.3,3.6344930789375236
12,7.7,4.197530864197532
12,8.1,3.7598204264870922
12,8.5,3.993640104751215
12,8.9,3.8851477740366636
12,9.3,3.8851477740366636
12,9.700000000000001,4.356528245417134
12,10.1,4.010475121586233
12,10.5,4.010475121586233
12,10.9,4.2592592592592595
12,11.3,4.493078937523383
12,11.700000000000001,4.074074074074075
14,0.1,9.457538346427237
14,0.5,9.244294799850353
14,0.9,11.271979049756828
14,1.3000000000000003,7.865693976805088
14,1.7000000000000002,6.399176954732511
14,2.1,5.965207631874298
14,2.5000000000000004,5.5873550317994765
14,2.9000000000000004,4.7605686494575385
14,3.3000000000000003,3.967452300785634
14,3.7,3.9057239057239057
14,4.1,3.1200897867564534
14,4.5,5.353535353535354
14,4.9,5.398428731762065
14,5.3,5.469509913954359
14,5.7,5.647212869435092
14,6.1,5.860456416011972
14,6.5,5.924055368499813
14,6.9,6.141040029928919
14,7.3,6.135428357650581
14,7.7,3.2828282828282833
14,8.1,3.144407033295922
14,8.5,2.962962962962963
14,8.9,3.133183688739245
14,9.3,3.256640478862701
14,9.700000000000001,3.2098765432098766
14,10.1,3.51290684624018
14,10.5,3.3333333333333335
14,10.9,3.3333333333333335
14,11.3,3.5072951739618414
14,11.700000000000001,3.509165731387954
16,0.1,8.621399176954732
16,0.5,6.743359521137299
16,0.9,10.723905723905727
16,1.3000000000000003,8.275346053123831
16,1.7000000000000002,7.306397306397306
16,2.1,7.499064721286945
16,2.5000000000000004,5.948372615039282
16,2.9000000000000004,5.8941264496820045
16,3.3000000000000003,5.7818930041152266
16,3.7,5.834268612046389
16,4.1,6.015712682379348
16,4.5,5.901608679386457
16,4.9,5.778151889263
16,5.3,4.298540965207634
16,5.7,4.474373363262252
16,6.1,3.3258511036288816
16,6.5,3.713056490834269
16,6.9,3.956228956228956
16,7.3,3.750467639356528
16,7.7,3.7991021324354657
16,8.1,4.074074074074074
16,8.5,4.0366629255518145
16,8.9,4.111485222596333
16,9.3,4.072203516647961
16,9.700000000000001,4.253647586980921
16,10.1,4.7100635989524875
16,10.5,4.640852974186307
16,10.9,4.8765432098765435
16,11.3,4.792368125701459
16,11.700000000000001,4.749345304900861
18,0.1,7.826412270856715
18,0.5,5.5686494575383465
18,0.9,8.851477740366631
18,1.3000000000000003,8.063973063973066
18,1.7000000000000002,7.4766180321735884
18,2.1,7.674897119341564
18,2.5000000000000004,7.989150766928545
18,2.9000000000000004,8.211747100635991
18,3.3000000000000003,8.232323232323234
18,3.7,8.374485596707821
18,4.1,8.168724279835393
18,4.5,8.350168350168351
18,4.9,8.092031425364759
18,5.3,7.841376730265619
18,5.7,7.884399551066219
18,6.1,8.007856341189676
18,6.5,7.858211747100637
18,6.9,8.161242050130939
18,7.3,7.843247287691732
18,7.7,7.800224466891133
18,8.1,7.843247287691733
18,8.5,7.790871679760568
18,8.9,7.916199027310139
18,9.3,7.751589973812196
18,9.700000000000001,7.876917321361766
18,10.1,7.925551814440705
18,10.5,7.7553310886644224
18,10.9,7.605686494575385
18,11.3,7.663673774784887
18,11.700000000000001,7.908716797605688
20,0.1,6.122334455667789
20,0.5,5.033670033670034
20,0.9,7.701084923307147
20,1.3000000000000003,8.269734380845494
20,1.7000000000000002,7.605686494575385
20,2.1,7.353161242050131
20,2.5000000000000004,7.100635989524879
20,2.9000000000000004,7.558922558922561
20,3.3000000000000003,8.194912083800974
20,3.7,7.7871305649083435
20,4.1,8.423120089786755
20,4.5,8.69435091657314
20,4.9,8.619528619528621
20,5.3,8.367003367003369
20,5.7,8.815937149270484
20,6.1,8.348297792742239
20,6.5,8.774784885895999
20,6.9,9.109614665170222
20,7.3,8.245417134306024
20,7.7,8.49981294425739
20,8.1,9.259259259259261
20,8.5,8.503554059109616
20,8.9,8.047138047138048
20,9.3,8.608305274971942
20,9.700000000000001,8.456790123456791
20,10.1,8.879536101758324
20,10.5,8.305274971941639
20,10.9,8.574635241301907
20,11.3,8.733632622521512
20,11.700000000000001,8.610175832398054
22,0.1,6.025065469509915
22,0.5,3.967452300785634
22,0.9,7.416760194537973
22,1.3000000000000003,8.011597456041901
22,1.7000000000000002,7.5084175084175095
22,2.1,7.846988402543959
22,2.5000000000000004,8.071455293677516
22,2.9000000000000004,8.148148148148149
22,3.3000000000000003,8.707444818555931
22,3.7,8.728020950243174
22,4.1,8.436213991769547
22,4.5,9.016086793864572
22,4.9,9.7979797979798
22,5.3,8.733632622521512
22,5.7,8.482977927422372
22,6.1,8.054620276842499
22,6.5,8.703703703703702
22,6.9,8.664421997755332
22,7.3,8.720538720538721
22,7.7,8.477366255144034
22,8.1,8.297792742237188
22,8.5,9.244294799850355
22,8.9,8.503554059109614
22,9.3,8.587729143284697
22,9.700000000000001,8.640104751215862
22,10.1,8.918817807706697
22,10.5,8.501683501683502
22,10.9,9.30976430976431
22,11.3,8.823419378974934
22,11.700000000000001,8.357650579872802
24,0.1,5.144032921810701
24,0.5,3.973063973063973
24,0.9,6.980920314253649
24,1.3000000000000003,7.319491208380098
24,1.7000000000000002,7.553310886644221
24,2.1,8.004115226337449
24,2.5000000000000004,7.167976056864947
24,2.9000000000000004,9.307893752338195
24,3.3000000000000003,8.443696221473997
24,3.7,8.316498316498315
24,4.1,7.9087167976056865
24,4.5,9.638982416760193
24,4.9,9.081556303778525
24,5.3,8.230452674897121
24,5.7,8.166853722409277
24,6.1,8.258511036288812
24,6.5,8.555929667040777
24,6.9,8.778526000748222
24,7.3,8.948746726524503
24,7.7,9.27235316124205
24,8.1,8.849607182940515
24,8.5,9.06472128694351
24,8.9,8.668163112607559
24,9.3,8.604564160119716
24,9.700000000000001,10.123456790123457
24,10.1,8.65132809577254
24,10.5,9.10961466517022
24,10.9,8.608305274971942
24,11.3,8.389450056116722
24,11.700000000000001,8.2566404788627
26,0.1,3.993640104751216
26,0.5,4.156378600823045
26,0.9,6.874298540965208
26,1.3000000000000003,7.192293303404415
26,1.7000000000000002,6.997755331088666
26,2.1,7.9087167976056865
26,2.5000000000000004,7.566404788627012
26,2.9000000000000004,7.8151889263000385
26,3.3000000000000003,8.834642723531612
26,3.7,7.717919940142163
26,4.1,8.404414515525627
26,4.5,7.626262626262627
26,4.9,7.775907220351666
26,5.3,8.164983164983166
26,5.7,8.168724279835391
26,6.1,8.020950243172464
26,6.5,8.516647961092405
26,6.9,9.182566404788627
26,7.3,7.306397306397307
26,7.7,9.231200897867565
26,8.1,8.08641975308642
26,8.5,8.28282828282828
26,8.9,8.469884025439582
26,9.3,7.968574635241301
26,9.700000000000001,8.108866442199776
26,10.1,8.87018331462776
26,10.5,8.453049008604562
26,10.9,9.420127197904975
26,11.3,8.150018705574261
26,11.700000000000001,8.208005985783764
28,0.1,3.4343434343434347
28,0.5,4.175084175084175
28,0.9,6.623643845866068
28,1.3000000000000003,7.136176580621027
28,1.7000000000000002,7.31387953610176
28,2.1,7.02581369248036
28,2.5000000000000004,7.611298166853723
28,2.9000000000000004,7.083800972689861
28,3.3000000000000003,7.022072577628134
28,3.7,7.029554807332586
28,4.1,7.92368125701459
28,4.5,7.55331088664422
28,4.9,7.138047138047139
28,5.3,8.02469135802469
28,5.7,7.280209502431725
28,6.1,7.581369248035916
28,6.5,8.028432472876915
28,6.9,8.185559296670407
28,7.3,7.575757575757577
28,7.7,7.820800598578376
28,8.1,8.037785260007484
28,8.5,7.237186681631127
28,8.9,8.527871305649084
28,9.3,7.659932659932662
28,9.700000000000001,8.746726524504302
28,10.1,8.94687616909839
28,10.5,8.000374111485222
28,10.9,8.965581743359522
28,11.3,9.438832772166103
28,11.700000000000001,8.181818181818182
30,0.1,3.2360643471754584
30,0.5,3.8065843621399185
30,0.9,6.853722409277966
30,1.3000000000000003,6.921062476618032
30,1.7000000000000002,6.524504302282081
30,2.1,7.306397306397306
30,2.5000000000000004,6.374859708193042
30,2.9000000000000004,7.53460531238309
30,3.3000000000000003,6.625514403292182
30,3.7,7.330714552936777
30,4.1,7.145529367751591
30,4.5,7.656191545080434
30,4.9,7.69734380845492
30,5.3,8.215488215488216
30,5.7,7.530864197530865
30,6.1,7.843247287691732
30,6.5,7.7272727272727275
30,6.9,7.600074822297045
30,7.3,7.824541713430604
30,7.7,7.171717171717172
30,8.1,7.482229704451926
30,8.5,7.173587729143285
30,8.9,7.828282828282828
30,9.3,7.014590347923681
30,9.700000000000001,7.875046763935654
30,10.1,7.7553310886644224
30,10.5,7.1979049756827544
30,10.9,7.637485970819304
30,11.3,7.3887018331462775
30,11.700000000000001,8.262252151141041
32,0.1,2.687991021324355
32,0.5,3.8720538720538724
32,0.9,7.117471006359896
32,1.3000000000000003,5.8473625140291805
32,1.7000000000000002,6.879910213243548
32,2.1,13.067714178825291
32,2.5000000000000004,13.752338196782642
32,2.9000000000000004,14.421997755331091
32,3.3000000000000003,13.726150392817061
32,3.7,13.945005611672281
32,4.1,15.33857089412645
32,4.5,14.702581369248037
32,4.9,7.233445566778901
32,5.3,7.564534231200899
32,5.7,7.921810699588477
32,6.1,13.54283576505799
32,6.5,13.92630003741115
32,6.9,15.301159745604192
32,7.3,14.208754208754213
32,7.7,15.542461653572765
32,8.1,7.177328843995512
32,8.5,7.300785634118968
32,8.9,14.539842873176205
32,9.3,6.965955854844744
32,9.700000000000001,14.143284698840256
32,10.1,7.547699214365882
32,10.5,7.947998503554059
32,10.9,7.055742611298168
32,11.3,7.603815937149271
32,11.700000000000001,13.999251777029556
34,0.1,2.139917695473251
34,0.5,3.724279835390947
34,0.9,6.053123830901609
34,1.3000000000000003,13.679386457164233
34,1.7000000000000002,21.142910587355033
34,2.1,21.7433595211373
34,2.5000000000000004,22.29330340441452
34,2.9000000000000004,21.15787504676394
34,3.3000000000000003,22.095024317246544
34,3.7,22.919940142162368
34,4.1,21.03628881406659
34,4.5,21.487093153759822
34,4.9,21.464646464646467
34,5.3,21.049382716049383
34,5.7,20.83988028432473
34,6.1,20.903479236812576
34,6.5,21.980920314253652
34,6.9,21.730265619154512
34,7.3,21.04751215862327
34,7.7,21.494575383464273
34,8.1,22.86008230452675
34,8.5,22.196034418256644
34,8.9,22.081930415263752
34,9.3,22.751589973812195
34,9.700000000000001,20.736999625888515
34,10.1,22.815188926300042
34,10.5,21.784511784511785
34,10.9,22.504676393565287
34,11.3,23.408155630377856
34,11.700000000000001,20.785634118967458
36,0.1,16.9884025439581
36,0.5,121.69846614291058
36,0.9,182.69360269360268
36,1.3000000000000003,159.42573887018332
36,1.7000000000000002,180.3872053872054
36,2.1,187.60194537972313
36,2.5000000000000004,172.61503928170595
36,2.9000000000000004,22.54769921436588
36,3.3000000000000003,20.716423494201273
36,3.7,24.47811447811448
36,4.1,22.10811821922933
36,4.5,169.73812196034422
36,4.9,170.01496445940893
36,5.3,22.856341189674527
36,5.7,22.818930041152264
36,6.1,174.68948746726525
36,6.5,167.77590722035166
36,6.9,167.1623643845866
36,7.3,22.86008230452675
36,7.7,166.50766928544707
36,8.1,165.02431724653948
36,8.5,22.813318368873926
36,8.9,157.78900112233447
36,9.3,158.23419378974938
36,9.700000000000001,163.08641975308643
36,10.1,22.078189300411523
36,10.5,149.68761690983914
36,10.9,21.864945753834643
36,11.3,155.84175084175087
36,11.700000000000001,169.00860456416012
38,0.1,24.354657687991022
38,0.5,143.8776655443322
38,0.9,159.1077441077441
38,1.3000000000000003,188.45117845117846
38,1.7000000000000002,20.813692480359148
38,2.1,14.577254021698463
38,2.5000000000000004,14.936401047512158
38,2.9000000000000004,22.39992517770296
38,3.3000000000000003,23.583988028432476
38,3.7,186.70220725776286
38,4.1,22.40927796483352
38,4.5,23.72615039281706
38,4.9,197.73101384212498
38,5.3,231.8668163112608
38,5.7,210.38720538720543
38,6.1,23.413767302656197
38,6.5,188.24728769173217
38,6.9,23.06771417882529
38,7.3,22.27459783015339
38,7.7,22.91432846988403
38,8.1,23.376356154133934
38,8.5,23.387579498690616
38,8.9,185.91470258136928
38,9.3,200.16086793864577
38,9.700000000000001,21.70781893004115
38,10.1,22.953610175832402
38,10.5,23.230452674897123
38,10.9,24.855967078189302
38,11.3,24.072203516647967
38,11.700000000000001,189.85409652076322
